time	data	mean	q025	med	q975	x_mean	x_q025	x_med	x_q975	osi
187	1.6426666663643016e-05	1.2417517541645038e-05	1.2303624552994717e-05	1.2399760121398041e-05	1.2567156904679032e-05	0.9999990689913063	0.9999990459556822	0.9999990691917309	0.999999098582442	0.5972000000000001
188	1.6576666671997838e-05	1.2976172906160504e-05	1.2856304768880666e-05	1.2957207153527518e-05	1.313366050146482e-05	0.9999990936987705	0.9999990710876547	0.999999093916722	0.9999991228432537	0.5972000000000001
189	1.4278333335044083e-05	1.3567720176299109e-05	1.3441551048495641e-05	1.3547529323763529e-05	1.3733541611769965e-05	0.9999991186120987	0.9999990964629409	0.999999118846413	0.9999991472978755	0.5972000000000001
190	1.4361666666388172e-05	1.4194200032107094e-05	1.4061431673264706e-05	1.4172798160385404e-05	1.4368876082040658e-05	0.9999991437225124	0.9999991220513527	0.9999991439991264	0.9999991719372316	0.5972000000000001
191	1.3944999997732262e-05	1.4857823878648576e-05	1.4718014924613634e-05	1.4835085191670957e-05	1.5041900043378064e-05	0.9999991690192285	0.9999991478304482	0.9999991693769087	0.9999991967503536	0.5972000000000001
192	1.362833333862472e-05	1.5560866475144157e-05	1.541349072993356e-05	1.553663200715451e-05	1.5754949364189024e-05	0.9999991944894202	0.9999991737875028	0.9999991949236025	0.999999221724132	0.594116667
193	1.337833333265699e-05	1.6305697261483113e-05	1.6150269762352338e-05	1.627983580189491e-05	1.6510468559502578e-05	0.9999992201181872	0.9999991999077003	0.999999220624213	0.9999992468433043	0.5771499999999999
194	1.4835000005132248e-05	1.7094885236535916e-05	1.6930851050977916e-05	1.7067264307511513e-05	1.731100253111219e-05	0.9999992458884557	0.9999992261740546	0.999999246461603	0.9999992720905969	0.5601833329999999
195	1.5441666662091406e-05	1.793115542942005e-05	1.775808171056772e-05	1.7901776865643433e-05	1.8159365856963973e-05	0.9999992717808139	0.9999992525672625	0.9999992724163245	0.9999992974465111	0.543216667
196	1.3791666665672044e-05	1.8817490315360836e-05	1.8634818051820797e-05	1.8786235174068397e-05	1.9058543131623396e-05	0.9999992977733336	0.9999992790654417	0.9999992984663832	0.9999993228886953	0.52625
197	1.5158333335521501e-05	1.9756986653124594e-05	1.9564015047663427e-05	1.9723642776580965e-05	2.0011715603122916e-05	0.9999993238415275	0.9999993056441001	0.9999993245872196	0.9999993483925657	0.5092833330000001
198	1.5025000005370957e-05	2.075285692511496e-05	2.0548904856266176e-05	2.071723913817798e-05	2.102218469089221e-05	0.9999993499583549	0.9999993322761459	0.9999993507517231	0.9999993739309536	0.49539999999999995
199	1.5108333336715047e-05	2.1808547193081884e-05	2.1592872055890996e-05	2.1770483354491377e-05	2.2093401120212038e-05	0.9999993760941942	0.9999993589319094	0.9999993769302484	0.9999993994741371	0.49539999999999995
200	1.56583333355215e-05	2.292773599778536e-05	2.269970624827447e-05	2.288718463122345e-05	2.322912967279144e-05	0.9999994022167441	0.9999993855789974	0.9999994030904682	0.9999994249898755	0.49539999999999995
201	1.726666667223655e-05	2.4114411092207326e-05	2.3873214868830617e-05	2.4071165148225303e-05	2.443339804766836e-05	0.9999994282909924	0.9999994121822603	0.9999994291973617	0.9999994504433013	0.49539999999999995
